n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,0.5,risk_averse_greedy,42,34,8,0,1,12,0.3340000112075358,0.0278333342672946,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,35,24,0,1,22,0.5837999924551696,0.0265363632934167,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,36,16,0,1,18,0.6228999991435558,0.0346055555079753,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,37,20,1,1,24,0.7096000190358609,0.0295666674598275,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,38,7,0,1,7,0.2020999963860958,0.0288714280551565,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,39,6,0,1,6,0.1831999979913234,0.0305333329985539,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,40,23,0,1,28,0.7241000130306929,0.0258607147510961,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,41,2,0,1,2,0.0822999863885343,0.0411499931942671,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,42,25,1,1,28,0.746300007449463,0.0266535716946236,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,43,20,0,1,19,0.6183000223245472,0.032542106438134,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,44,8,0,1,13,0.3380000125616789,0.0260000009662829,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,45,20,0,1,21,0.530099991010502,0.0252428567147858,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,46,4,0,1,4,0.1213999930769205,0.0303499982692301,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,47,25,1,1,25,2.739599993219599,0.1095839997287839,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,48,1,0,1,1,0.0387000036425888,0.0387000036425888,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,49,14,0,1,16,0.3946000069845468,0.0246625004365341,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,50,22,0,1,25,0.6076999998185784,0.0243079999927431,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,51,20,0,1,21,0.537199986865744,0.0255809517555116,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,52,12,0,1,14,0.3539999888744205,0.02528571349103,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,53,21,0,1,20,0.5196999991312623,0.0259849999565631,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,54,18,0,1,18,0.4622999986167997,0.0256833332564888,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,55,4,0,1,4,0.1198000099975615,0.0299500024993903,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,56,3,0,1,4,0.1304000033996999,0.0326000008499249,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,57,11,0,1,10,0.2744999947026372,0.0274499994702637,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,58,13,0,1,13,0.3432999947108328,0.0264076919008332,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,59,23,1,1,25,0.6571999983862042,0.0262879999354481,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,60,16,0,1,17,0.451600004453212,0.0265647061443065,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,61,8,1,1,9,0.5378000205382705,0.0597555578375856,0,0
5,exp,0.05,0.5,risk_averse_greedy,42,62,18,0,1,20,1.02379999589175,0.0511899997945874,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,63,5,0,1,6,0.3167999966535717,0.0527999994422619,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,64,13,0,1,14,0.6179000192787498,0.0441357156627678,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,65,21,0,1,19,0.9676000045146792,0.0509263160270883,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,66,15,0,1,15,0.4182000120636076,0.0278800008042405,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,67,24,0,1,21,0.5538999976124614,0.0263761903624981,1,0
5,exp,0.05,0.5,risk_averse_greedy,42,68,25,1,1,28,0.7448000251315534,0.0266000008975554,0,0
