n,kernel,alpha,lambda,strategy,seed,board_id,initial_on,det_solvable,solved,presses_used,time_ms,time_per_action_ms,rescued,broken
5,exp,0.05,0.0001,greedy,42,29,4,0,1,5,0.0915999989956617,0.0183199997991323,1,0
5,exp,0.05,0.0001,greedy,42,30,9,0,1,10,0.1660000125411898,0.0166000012541189,1,0
5,exp,0.05,0.0001,greedy,42,31,7,1,1,6,0.1097999920602887,0.0182999986767147,0,0
5,exp,0.05,0.0001,greedy,42,32,10,0,1,10,0.1803000050131231,0.0180300005013123,1,0
5,exp,0.05,0.0001,greedy,42,33,14,0,1,13,0.2101000281982123,0.0161615406306317,1,0
5,exp,0.05,0.0001,greedy,42,34,8,0,1,10,0.1645000011194497,0.0164500001119449,1,0
5,exp,0.05,0.0001,greedy,42,35,24,0,1,25,0.3986999799963087,0.0159479991998523,1,0
5,exp,0.05,0.0001,greedy,42,36,16,0,1,17,0.4570000164676457,0.0268823539098615,1,0
5,exp,0.05,0.0001,greedy,42,37,20,1,1,19,0.6606999959331006,0.0347736839964789,0,0
5,exp,0.05,0.0001,greedy,42,38,7,0,1,6,0.1786000211723148,0.0297666701953858,1,0
5,exp,0.05,0.0001,greedy,42,39,6,0,1,7,0.1158999803010374,0.0165571400430053,1,0
5,exp,0.05,0.0001,greedy,42,40,23,0,1,21,0.3028999781236052,0.0144238084820764,1,0
5,exp,0.05,0.0001,greedy,42,41,2,0,1,2,0.0622000079602003,0.0311000039801001,1,0
5,exp,0.05,0.0001,greedy,42,42,25,1,1,26,0.3934999986086041,0.0151346153311001,0,0
5,exp,0.05,0.0001,greedy,42,43,20,0,1,25,0.3728999872691929,0.0149159994907677,1,0
5,exp,0.05,0.0001,greedy,42,44,8,0,1,11,0.1974999904632568,0.0179545445875688,1,0
5,exp,0.05,0.0001,greedy,42,45,20,0,1,23,0.3966999938711524,0.0172478258204848,1,0
5,exp,0.05,0.0001,greedy,42,46,4,0,1,4,0.0808000040706247,0.0202000010176561,1,0
5,exp,0.05,0.0001,greedy,42,47,25,1,1,25,0.4018000036012381,0.0160720001440495,0,0
5,exp,0.05,0.0001,greedy,42,48,1,0,1,1,0.0285000132862478,0.0285000132862478,1,0
5,exp,0.05,0.0001,greedy,42,49,14,0,1,17,0.3819999983534217,0.0224705881384365,1,0
5,exp,0.05,0.0001,greedy,42,50,22,0,1,24,0.4857000021729618,0.02023750009054,1,0
5,exp,0.05,0.0001,greedy,42,51,20,0,1,24,0.4260000132489949,0.0177500005520414,1,0
5,exp,0.05,0.0001,greedy,42,52,12,0,1,15,0.2544000162743032,0.0169600010849535,1,0
5,exp,0.05,0.0001,greedy,42,53,21,0,1,20,0.3205999964848161,0.0160299998242408,1,0
5,exp,0.05,0.0001,greedy,42,54,18,0,1,18,0.3132999991066754,0.0174055555059264,1,0
5,exp,0.05,0.0001,greedy,42,55,4,0,1,5,0.0973999849520623,0.0194799969904124,1,0
5,exp,0.05,0.0001,greedy,42,56,3,0,1,3,0.0712999899405986,0.0237666633135328,1,0
5,exp,0.05,0.0001,greedy,42,57,11,0,1,13,0.2185000048484653,0.0168076926806511,1,0
5,exp,0.05,0.0001,greedy,42,58,13,0,1,17,0.2627000212669372,0.0154529424274668,1,0
5,exp,0.05,0.0001,greedy,42,59,23,1,1,25,0.548599986359477,0.021943999454379,0,0
5,exp,0.05,0.0001,greedy,42,60,16,0,1,16,0.3752999764401465,0.0234562485275091,1,0
5,exp,0.05,0.0001,greedy,42,61,8,1,1,8,0.1420000044163316,0.0177500005520414,0,0
5,exp,0.05,0.0001,greedy,42,62,18,0,1,19,0.4604999849107116,0.02423684131109,1,0
5,exp,0.05,0.0001,greedy,42,63,5,0,1,11,0.1758000289555639,0.0159818208141421,1,0
5,exp,0.05,0.0001,greedy,42,64,13,0,1,14,0.2215000276919454,0.0158214305494246,1,0
5,exp,0.05,0.0001,greedy,42,65,21,0,1,21,0.37779999547638,0.0179904759750657,1,0
5,exp,0.05,0.0001,greedy,42,66,15,0,1,17,0.2673999988473952,0.0157294116969055,1,0
5,exp,0.05,0.0001,greedy,42,67,24,0,1,24,0.3646999830380082,0.0151958326265836,1,0
5,exp,0.05,0.0001,greedy,42,68,25,1,1,29,0.9308999869972469,0.0320999995516292,0,0
5,exp,0.05,0.0001,greedy,42,69,11,1,1,11,0.1802000042516738,0.0163818185683339,0,0
5,exp,0.05,0.0001,greedy,42,70,1,0,1,1,0.0297999940812587,0.0297999940812587,1,0
5,exp,0.05,0.0001,greedy,42,71,12,1,1,11,0.1743000175338238,0.0158454561394385,0,0
